complex_name,address,arena,community_centre,indoor_pool,indoor_soccer,library,outdoor_pool,fitness_leisure_centre,skate_park,spray_pad,wading_pool,location_1,geometry,:@computed_region_6rfj_69jf,:@computed_region_38v8_cedi
Winakwa C.C,980 Winakwa Rd,False,True,False,False,False,True,False,False,False,True,"{'latitude': '49.8622255785537', 'longitude': '-97.0756860458588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.0756860458588, 49.8622255785537], [-97.07308121909804, 49.86222801817809], [-97.07240038722728, 49.86222864617824], [-97.07240083782301, 49.8624199184353], [-97.07240265991064, 49.863193535923806], [-97.0730386563213, 49.863193151394846], [-97.07303970292311, 49.86363510601231], [-97.07503202196513, 49.86363387905298], [-97.07509985016746, 49.863633836269834], [-97.07509885819731, 49.86320634201811], [-97.07509876895193, 49.86316797724808], [-97.07560324311802, 49.863167676526594], [-97.0756879116324, 49.86311281072634], [-97.0756860458588, 49.8622255785537]]]]}",8,157
Tyndall Park C.C - Garden Grove Site,2370 Burrows Ave,False,True,False,False,False,False,False,False,False,False,"{'latitude': '49.939191988983175', 'longitude': '-97.2170209464221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.2170209464221, 49.939191988983175], [-97.21553020605208, 49.94015577508227], [-97.21670061249323, 49.940909638454215], [-97.21685356951329, 49.94081073252901], [-97.21699455646646, 49.940719565043544], [-97.21713554424706, 49.940628398299886], [-97.21727653010238, 49.94053723135621], [-97.21741751681834, 49.94044606425532], [-97.21755850160903, 49.94035489695444], [-97.21769948590058, 49.94026372857598], [-97.2178404710196, 49.94017256093932], [-97.21798145421336, 49.94008139310264], [-97.21814643505745, 49.93997470708951], [-97.21850714647351, 49.94020694677422], [-97.2185521403029, 49.94017784875937], [-97.21819143024025, 49.93994561013391], [-97.2170209464221, 49.939191988983175]]]]}",12,127
Lomond Park,1199 Paterson St,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.8607277739463', 'longitude': '-97.06110995893386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.06110995893386, 49.8607277739463], [-97.06115044581209, 49.860711280379604], [-97.06119114123717, 49.860695308296805], [-97.06123203849255, 49.86067986033402], [-97.061273756404, 49.860664716490646], [-97.0613156682705, 49.86065011801208], [-97.06135776696296, 49.86063606738145], [-97.06120626363563, 49.860442601270954], [-97.06120408454437, 49.85932849730246], [-97.06159421451972, 49.859328471261875], [-97.06159403877209, 49.859191327555365], [-97.06159389789586, 49.859081612403514], [-97.06131236480509, 49.8590815158041], [-97.0610562694165, 49.859081426521115], [-97.06103083177096, 49.85908141762179], [-97.06079763433941, 49.859081335993814], [-97.06079737034632, 49.858807233508344], [-97.06069986258039, 49.85880722188914], [-97.05847131356458, 49.85901573723907], [-97.05861151262953, 49.859106707849136], [-97.05876117139123, 49.85920381491183], [-97.05891083075308, 49.85930092178685], [-97.05906049067903, 49.859398029373104], [-97.05922511717868, 49.85950484689057], [-97.05922810955354, 49.85950678847955], [-97.05938974576017, 49.85961166510245], [-97.05939573053536, 49.85961554827277], [-97.05955437371098, 49.85971848216653], [-97.0595633509155, 49.85972430690838], [-97.05971900102301, 49.85982529856941], [-97.0597249858387, 49.859829181731115], [-97.059883629041, 49.85993211475818], [-97.05988662146193, 49.85993405633495], [-97.06004825917569, 49.86003893074313], [-97.06020989623497, 49.86014380401022], [-97.06021288867603, 49.86014574558267], [-97.06037752023572, 49.86025256240125], [-97.06054514637984, 49.86036132058012], [-97.06071277192228, 49.860470077601356], [-97.0607307269249, 49.860481726888025], [-97.0608863859672, 49.860582718828844], [-97.06110995893386, 49.8607277739463]]]]}",8,157
Pan Am Pool,75 Poseidon Bay,False,False,True,False,False,False,False,False,False,False,"{'latitude': '49.856317761922256', 'longitude': '-97.17251815056034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.17251815056034, 49.856317761922256], [-97.17545988347122, 49.85533469514608], [-97.17547870602284, 49.85511579303405], [-97.17515561350002, 49.85510391213221], [-97.17347007747459, 49.85305085440863], [-97.17252869987692, 49.85336546381567], [-97.17348722482159, 49.85453314588509], [-97.17157725009199, 49.85517166138072], [-97.17158965780004, 49.855186775470436], [-97.17251815056034, 49.856317761922256]]]]}",5,78
Elmwood Park,380 Henderson Hwy,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.918176729773386', 'longitude': '-97.11293602093998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.11293602093998, 49.918176729773386], [-97.11316248828896, 49.91825196204877], [-97.11335121186899, 49.91831465498326], [-97.11353993455265, 49.91837734759287], [-97.11372865908936, 49.91844004082184], [-97.11391738415702, 49.91850273284964], [-97.11410610832834, 49.91856542455254], [-97.11429483438776, 49.918628115975864], [-97.11448355955085, 49.918690807074306], [-97.11467228660204, 49.91875349789312], [-97.11493684304135, 49.91884137778334], [-97.11497458425104, 49.91885391431537], [-97.1165592624168, 49.91938028618146], [-97.11657078109388, 49.91936959204951], [-97.11657533791067, 49.919367057525186], [-97.11661550159246, 49.919351698882345], [-97.11664627929343, 49.91934482295827], [-97.1167058198026, 49.91934345146274], [-97.11680627431781, 49.91934679227787], [-97.11687245738472, 49.91933941199054], [-97.11695378098969, 49.919318875022974], [-97.11696432535678, 49.919312839731646], [-97.11697674005973, 49.91930170766424], [-97.11699701007142, 49.91929277203083], [-97.11703770508807, 49.91928164952462], [-97.11708194290804, 49.91927256344405], [-97.11720449375969, 49.9192558441177], [-97.11726053587513, 49.919240563216185], [-97.1175752289744, 49.91920879371715], [-97.11765868246697, 49.919187211438754], [-97.11784099593632, 49.91918486429047], [-97.11803467424072, 49.91914825047186], [-97.11807293478779, 49.91914239513791], [-97.11817953398034, 49.919138188753536], [-97.11826842123111, 49.91914520839943], [-97.11832712969401, 49.91914108268909], [-97.11764022443403, 49.91891340284539], [-97.11757164435681, 49.91892764160271], [-97.11732240471245, 49.91884502758372], [-97.11730035233948, 49.91880074743428], [-97.11705489015814, 49.91871938458335], [-97.1170000737196, 49.91872585399439], [-97.11659069460467, 49.91859015647158], [-97.11386603574994, 49.91768695230896], [-97.11388154130773, 49.91766744882578], [-97.1134646710505, 49.91752925079374], [-97.11293602093998, 49.918176729773386]]]]}",10,81
Bruce Park,1966 Portage Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.87595100827344', 'longitude': '-97.22615631627512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.22615631627512, 49.87595100827344], [-97.22615945869754, 49.87586060029586], [-97.22660932972475, 49.875878560405575], [-97.22669937035981, 49.87493657879974], [-97.22666660559085, 49.87492543339664], [-97.22663088824663, 49.8749087859357], [-97.22655387683453, 49.87489474484985], [-97.22613045372262, 49.87477671779265], [-97.22601275405657, 49.8747392285724], [-97.22591619306725, 49.87469942000196], [-97.22591020836194, 49.87469651901076], [-97.22588323520732, 49.87468344419249], [-97.22582276260992, 49.874658681891574], [-97.22578208286419, 49.8746478904729], [-97.22565761896782, 49.87461126905184], [-97.22560700330355, 49.87458719722588], [-97.22550984850655, 49.874552143802774], [-97.22545287041815, 49.874527989331725], [-97.22542046785534, 49.874504466110785], [-97.22538836140278, 49.87448805344508], [-97.22529584907916, 49.874448349551514], [-97.22529422209593, 49.874447711389315], [-97.22519625330725, 49.874409284383965], [-97.22516883507491, 49.8744016685698], [-97.22510663367444, 49.874374158438506], [-97.22504478058855, 49.87499927059439], [-97.2237804630542, 49.87494715207917], [-97.22376696169229, 49.875083877506626], [-97.22503125222146, 49.875135994389545], [-97.22471577424493, 49.878324110836836], [-97.22567657550289, 49.87830413393761], [-97.22593191757882, 49.87829883886863], [-97.2263369245518, 49.87826356671267], [-97.22636329541704, 49.87798978897119], [-97.22634463900928, 49.87794618821652], [-97.22641393910905, 49.8779216111498], [-97.22660070671041, 49.87596876768678], [-97.22615631627512, 49.87595100827344]]]]}",13,32
Dufferin Park,605 Alexander Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.90668316725798', 'longitude': '-97.15211624556942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.15211624556942, 49.90668316725798], [-97.15191505048017, 49.906618659191466], [-97.15171385590058, 49.90655415168009], [-97.15151266186498, 49.90648964382491], [-97.15131146837338, 49.90642513562592], [-97.15111027546016, 49.90636062618417], [-97.15092338187178, 49.906603751072716], [-97.15079878416016, 49.906765834132315], [-97.15067418699397, 49.90692791706642], [-97.15048728899589, 49.90717104028056], [-97.1506884446786, 49.90723553309979], [-97.15088959954751, 49.90730002465418], [-97.15109075492582, 49.90736451676386], [-97.1512919108823, 49.90742900763091], [-97.15149306734818, 49.90749349905324], [-97.15168002333262, 49.907250399457546], [-97.1518046591218, 49.90708833316795], [-97.15192929545624, 49.906926266752755], [-97.15211624556942, 49.90668316725798]]]]}",12,38
Fort Rouge Leisure Centre,625 Osborne St,True,False,False,False,True,False,True,False,False,False,"{'latitude': '49.86326941576007', 'longitude': '-97.13743954749229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.13743954749229, 49.86326941576007], [-97.13691702682695, 49.8626182641371], [-97.13672207234136, 49.86268336437678], [-97.13652794041487, 49.86274818943892], [-97.13491600487208, 49.86328643191316], [-97.13468882787957, 49.86300448370882], [-97.13326045617634, 49.863481423700335], [-97.1340121425027, 49.86441322835322], [-97.13562200127743, 49.863875996657015], [-97.13743954749229, 49.86326941576007]]]]}",6,99
Ducharme Waterplay Park,65 Morrow Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.85430198649438', 'longitude': '-97.09943642357007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.09943642357007, 49.85430198649438], [-97.09887507771893, 49.85357084585323], [-97.0984048937316, 49.85373194292183], [-97.09896431744426, 49.854459849359515], [-97.09912389939652, 49.854406487742324], [-97.09932343092238, 49.85433976853505], [-97.09943642357007, 49.85430198649438]]]]}",11,104
Bronx Park C.C,720 Henderson Hwy,False,True,False,False,False,False,False,False,False,True,"{'latitude': '49.927302522422956', 'longitude': '-97.10778449337198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.10778449337198, 49.927302522422956], [-97.10733162454464, 49.92715176366484], [-97.10726365768528, 49.92712913718218], [-97.10719538688625, 49.92710641035028], [-97.1070827738149, 49.92706892102956], [-97.10697016231302, 49.92703143162396], [-97.1066323246919, 49.926918962693414], [-97.106519713898, 49.926881472857445], [-97.10640710185338, 49.926843983790064], [-97.1060692668872, 49.926731513245585], [-97.10595665697826, 49.92669402287165], [-97.10580660875678, 49.92664406982277], [-97.10574607739696, 49.926623917012634], [-97.10529322145358, 49.926473150422325], [-97.10523204807362, 49.92653810029028], [-97.1051708731352, 49.92660305010062], [-97.1049873515013, 49.926797899390586], [-97.10492617725606, 49.92686284998308], [-97.10480382833808, 49.92699274926559], [-97.10525695650234, 49.927143267630534], [-97.10531752444705, 49.927163387109275], [-97.10552573775655, 49.927232550170864], [-97.1056391345039, 49.92727021662177], [-97.10575253000263, 49.927307883839745], [-97.10597932439275, 49.92738321619605], [-97.10609272042872, 49.92742088308671], [-97.10620611807148, 49.92745854899211], [-97.10631951450084, 49.92749621476565], [-97.10643291246653, 49.92753388135177], [-97.10654631064654, 49.92757154692983], [-97.1066597075779, 49.927609213275], [-97.10677310611607, 49.92764687863485], [-97.10688650344082, 49.92768454386288], [-97.10699990230192, 49.927722209903465], [-97.10726559388735, 49.92781045926775], [-97.10733360359379, 49.92783304776325], [-97.10778674768731, 49.927983557300806], [-97.10778642505791, 49.92788626659885], [-97.10778610381685, 49.92778897591806], [-97.10778578117917, 49.92769168521302], [-97.10778545992983, 49.92759439452918], [-97.10778513728386, 49.92749710382107], [-97.10778481602622, 49.92739981313414], [-97.10778449337198, 49.927302522422956]]]]}",10,4
John Steel Park,300 Westwood Dr,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.87336613189396', 'longitude': '-97.29410445541664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.29410445541664, 49.87336613189396], [-97.29463346817278, 49.873299059687135], [-97.29522714331526, 49.873401908416014], [-97.29530677282683, 49.87235270112995], [-97.2950741482102, 49.872342891488486], [-97.29487459716485, 49.87233447550894], [-97.29472475768178, 49.87238231351704], [-97.29454189289432, 49.87244069499037], [-97.2943233816513, 49.8725104555083], [-97.29411689137649, 49.87224028997366], [-97.29348668825513, 49.87244151348888], [-97.2939106075838, 49.87299607189058], [-97.29395291046869, 49.873053961429775], [-97.29399159555392, 49.87311432861456], [-97.29402651815077, 49.873176947661555], [-97.29405615788713, 49.873238459265515], [-97.29408216638271, 49.87330159205851], [-97.29410445541664, 49.87336613189396]]]]}",14,63
Luxton C.C,210 St. Cross St,False,True,False,False,False,False,False,False,False,True,"{'latitude': '49.92476203722547', 'longitude': '-97.11900110955271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.11900110955271, 49.92476203722547], [-97.11870364640232, 49.92466647895485], [-97.11796621452619, 49.92442957845246], [-97.1176570437555, 49.924830219454265], [-97.1176570405238, 49.92483022487552], [-97.11739516928009, 49.925169116579575], [-97.11834428141103, 49.925475165000115], [-97.11860607658338, 49.92513631479115], [-97.11859869444847, 49.92513393768991], [-97.11867913093147, 49.925116772289044], [-97.11874973823866, 49.92502634038598], [-97.11884358438127, 49.924966121147705], [-97.11900110955271, 49.92476203722547]]]]}",4,116
Assiniboia West Rec. Assoc. - Morgan Site,305 Morgan Cres,False,True,False,False,False,False,False,False,False,False,"{'latitude': '49.890716550305235', 'longitude': '-97.30360230375688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.30360230375688, 49.890716550305235], [-97.30360713053753, 49.89071636991867], [-97.30361192067595, 49.890715749495584], [-97.3036166341403, 49.890714694220925], [-97.30362123153955, 49.89071321291377], [-97.30362567445265, 49.890711317953595], [-97.30362992574958, 49.890709025176825], [-97.30363394990168, 49.890706353744505], [-97.3036377132786, 49.89070332598214], [-97.3036412278606, 49.89069992108618], [-97.30364441236358, 49.89069620563953], [-97.30364723947244, 49.89069221151151], [-97.30364968493757, 49.89068797296183], [-97.30365172778293, 49.890683526346734], [-97.30365335048603, 49.89067890980714], [-97.30371981631623, 49.890018952848706], [-97.30379965752988, 49.889226161231626], [-97.30337636607551, 49.88920839484869], [-97.30286841456483, 49.88918707312039], [-97.30280477192015, 49.889184401455225], [-97.3027249145093, 49.889977192204135], [-97.30346989615765, 49.8900084633493], [-97.30339590126306, 49.89074313947189], [-97.30360230375688, 49.890716550305235]]]]}",14,106
