name,latitude,longitude,category
Northbound Louelda at Antrim,49.91935,-97.06456,Transit
Southbound Art Miki at Ravelston,49.90665,-97.05767,Transit
Northbound Art Miki at Ravelston,49.90643,-97.05766,Transit
Southbound Watt at Watt,49.92282,-97.09178,Transit
Northbound Watt at Kimberly,49.92316,-97.09129,Transit
Westbound El Tassi at Art Miki,49.90481,-97.05723,Transit
Eastbound El Tassi at Art Miki,49.90469,-97.05719,Transit
Eastbound Kimberly at Watt,49.9234,-97.09165,Transit
Northbound London at Reay,49.9234,-97.07093,Transit
Westbound Kimberly at Watt,49.92353,-97.09161,Transit
Southbound London at Reay,49.92367,-97.07054,Transit
Southbound Molson at Antrim,49.9172,-97.05862,Transit
Southbound Philip Lee at Golden Boy,49.90849,-97.05496,Transit
Southbound Watt at Dunrobin,49.92477,-97.09023,Transit
Northbound Philip Lee at Golden Boy,49.90845,-97.05481,Transit
Northbound Watt at Dunrobin,49.92488,-97.08992,Transit
Northbound Molson at Timberline,49.91727,-97.05834,Transit
Westbound Prairie Crocus at Peguis,49.90849,-97.04808,Transit
Eastbound Prairie Crocus at Angela Everts,49.9087,-97.05193,Transit
Eastbound Prairie Crocus at Peguis,49.9084,-97.048,Transit
Westbound Prairie Crocus at Angela Everts,49.90894,-97.05233,Transit
Southbound Peguis at Prairie Crocus,49.90801,-97.04736,Transit
Northbound Peguis at Devonshire,49.90804,-97.04722,Transit
Southbound Peguis at Prairie Crocus North,49.91119,-97.0474,Transit
Northbound Peguis at Prairie Crocus North,49.91152,-97.04719,Transit
Westbound Devonshire at Private Davy,49.90846,-97.04435,Transit
Eastbound Devonshire at Private Davy,49.90837,-97.04409,Transit
Eastbound Concordia at Reg Wyatt West,49.9129,-97.04981,Transit
Northbound Peguis at Ravelston,49.90446,-97.04741,Transit
Southbound Peguis at Ravelston,49.90438,-97.0477,Transit
Westbound Concordia at Reg Wyatt West,49.91316,-97.04961,Transit
Eastbound Transcona at Peguis,49.90436,-97.04662,Transit
Westbound Concordia at Peguis,49.91388,-97.04806,Transit
Eastbound Concordia at Peguis,49.91393,-97.04761,Transit
Westbound El Tassi at Peguis,49.90297,-97.0501,Transit
Northbound Peguis at Ivybridge,49.90273,-97.04882,Transit
Southbound Peguis at El Tassi,49.9022,-97.04948,Transit
Westbound Transcona at Veteran's Way,49.90331,-97.04321,Transit
Westbound Devonshire at Jerry Klein,49.90844,-97.03911,Transit
Westbound Concordia at Pinetop,49.91508,-97.04545,Transit
Eastbound Concordia at Pinetop,49.91506,-97.04503,Transit
Eastbound Transcona at Chelston,49.90299,-97.04268,Transit
Eastbound Devonshire at Jerry Klein,49.90831,-97.03855,Transit
Eastbound Concordia at Grantsmuir,49.91613,-97.04288,Transit
Westbound Concordia at Grantsmuir,49.9164,-97.04268,Transit
Westbound Transcona at Edward Schreyer,49.90167,-97.0383,Transit
Eastbound Transcona at Edward Schreyer,49.90143,-97.03801,Transit
Eastbound Concordia at Whittington,49.91788,-97.04049,Transit
Westbound Concordia at Whittington,49.91818,-97.04042,Transit
Southbound Kildonan Meadow at Edna Perry,49.91095,-97.03177,Transit
Southbound Kildonan Meadow at Devonshire,49.9088,-97.03134,Transit
Northbound Kildonan Meadow at Devonshire,49.90902,-97.03124,Transit
Northbound Kildonan Meadow at Edna Perry,49.91126,-97.03167,Transit
Southbound Kildonan Meadow at Stoney Lake,49.90787,-97.03116,Transit
Northbound Molson at Golden Eagle,49.92037,-97.05535,Transit
Southbound Kildonan Meadow at Sunway,49.9049,-97.03153,Transit
Southbound Molson at Tu Pelo,49.92063,-97.05532,Transit
Southbound McLellan at Concordia,49.91928,-97.0395,Transit
Northbound McLellan at Concordia,49.91925,-97.03915,Transit
Southbound Kildonan Meadow at Woodside,49.90358,-97.03084,Transit
Southbound McLellan at Williamson,49.92134,-97.04199,Transit
Eastbound Grassie at Lagimodiere,49.92238,-97.04949,Transit
Westbound Grassie at Lagimodiere,49.92251,-97.05061,Transit
Eastbound Kildonan Meadow at Tommy Douglas,49.91344,-97.02952,Transit
Eastbound Grassie at Pearn,49.92232,-97.0452,Transit
Northbound McLellan at Williamson,49.92176,-97.04179,Transit
Eastbound Grassie at Molson,49.92258,-97.05378,Transit
Westbound Kildonan Meadow at Tommy Douglas,49.91358,-97.02929,Transit
Westbound Grassie at Pearn,49.92247,-97.04463,Transit
Westbound Grassie at Molson,49.9228,-97.05405,Transit
Westbound Devonshire at Dawnville,49.90929,-97.02688,Transit
Southbound Kildonan Meadow at Dawnville,49.90326,-97.02742,Transit
Southbound Louelda at Tu Pelo,49.9221,-97.06225,Transit
Eastbound Transcona at Bienvenu,49.90013,-97.02931,Transit
Westbound Transcona at Bienvenu,49.90032,-97.02908,Transit
Northbound Louelda at Tu Pelo,49.92258,-97.06153,Transit
Southbound Plessis at Devonshire,49.90949,-97.02546,Transit
Southbound Plessis at Sanford Fleming,49.90602,-97.02552,Transit
Northbound Plessis at Devonshire,49.90967,-97.02512,Transit
Westbound Kildonan Meadow at Plessis,49.91378,-97.02605,Transit
Northbound Plessis at Sanford Fleming,49.90536,-97.0252,Transit
Southbound Kildonan Meadow at Plessis,49.90371,-97.02578,Transit
Southbound Plessis at Kildonan Meadow,49.90393,-97.02557,Transit
Eastbound Sanford Fleming at Plessis,49.90566,-97.0248,Transit
Northbound Louelda at Stacey,49.92371,-97.06041,Transit
Southbound Plessis at North Meadow,49.91334,-97.02539,Transit
Northbound Plessis at Kildonan Meadow,49.90368,-97.02524,Transit
Southbound Louelda at Stacey,49.92405,-97.0603,Transit
Westbound Transcona at Plessis,49.90086,-97.02668,Transit
Eastbound Transcona at Plessis,49.90074,-97.0266,Transit
Southbound Plessis at Kildare,49.90048,-97.02561,Transit
Northbound Plessis at Kildare,49.90067,-97.02527,Transit
Northbound Eagle at Eagle,49.93411,-97.22868,Transit
Southbound Eagle at Eagle,49.93418,-97.22842,Transit
Northbound Omands Creek at Winfield,49.9304,-97.22713,Transit
Southbound Eagle at Oak Point,49.93612,-97.22489,Transit
Northbound Eagle at Oak Point,49.93615,-97.22469,Transit
Southbound Omands Creek at Winfield,49.92991,-97.22612,Transit
Southbound Brookside at Lucas,49.94174,-97.22977,Transit
Southbound Oak Point at Eagle,49.93758,-97.22489,Transit
Northbound Oak Point at Eagle,49.9376,-97.22436,Transit
Northbound Brookside at Lucas,49.94274,-97.22945,Transit
Eastbound Lucas at Brookside,49.94222,-97.22837,Transit
Northbound Omands Creek at Sylvan,49.9281,-97.22357,Transit
Southbound Omands Creek at Sylvan,49.92789,-97.22359,Transit
Eastbound Lucas at Barnham,49.94221,-97.22517,Transit
Westbound Lucas at Barnham,49.94233,-97.22428,Transit
Eastbound Egesz at Haddon,49.93966,-97.21885,Transit
Westbound Egesz at Haddon,49.93985,-97.21887,Transit
Westbound Lucas at Tallman,49.94232,-97.2204,Transit
Westbound Logan at Parent,49.92537,-97.2214,Transit
Eastbound Lucas at Tallman,49.9422,-97.22018,Transit
Eastbound Logan at Parent,49.92524,-97.22146,Transit
Westbound Manitoba at Egesz,49.93515,-97.2153,Transit
Eastbound Manitoba at Egesz,49.93494,-97.21521,Transit
Eastbound Egesz at Alwood,49.93623,-97.2152,Transit
Eastbound Egesz at Markwood,49.93739,-97.21548,Transit
Westbound Egesz at Markwood,49.93757,-97.21541,Transit
Westbound Egesz at Cardero,49.93649,-97.21501,Transit
Eastbound Lucas at Burrows,49.9422,-97.21784,Transit
Southbound Inksbrook at Inkster,49.94644,-97.22339,Transit
Westbound Burrows at Haddon,49.9412,-97.21674,Transit
Westbound Burrows at Lucas,49.9421,-97.21742,Transit
Northbound Inksbrook at Inkster,49.9469,-97.22327,Transit
Westbound Burrows at Cutler,49.93976,-97.21454,Transit
Westbound Manitoba at Walsall,49.93381,-97.21267,Transit
Eastbound Manitoba at Walsall,49.93366,-97.21267,Transit
Northbound Inksbrook at Meridian,49.94902,-97.22486,Transit
Westbound Meridian at Inksbrook,49.9494,-97.22488,Transit
Westbound Burrows at Palms,49.93875,-97.21165,Transit
Northbound King Edward at Manitoba,49.93375,-97.20667,Transit
Westbound Manitoba at King Edward,49.93362,-97.20635,Transit
Eastbound Manitoba at King Edward,49.93351,-97.2062,Transit
Southbound King Edward at Manitoba,49.93317,-97.20687,Transit
Westbound Manitoba at Bentley,49.93355,-97.20953,Transit
Southbound King Edward at Herman,49.93608,-97.20686,Transit
Eastbound Manitoba at Bentley,49.93343,-97.2099,Transit
Northbound King Edward at Herman,49.93659,-97.20667,Transit
Eastbound Manitoba at Featherstone,49.93364,-97.20286,Transit
Westbound Manitoba at Featherstone,49.93376,-97.20261,Transit
Westbound Selkirk at Bentley,49.93127,-97.20963,Transit
Eastbound Selkirk at Bentley,49.93115,-97.20963,Transit
Westbound Manitoba at Ellington,49.93377,-97.20088,Transit
Eastbound Manitoba at Ellington,49.93364,-97.20057,Transit
Westbound Burrows at Sumter,49.9388,-97.20855,Transit
Westbound Burrows at Albina,49.93874,-97.20482,Transit
Eastbound Burrows at Albina,49.93843,-97.2037,Transit
Westbound Burrows at Dexter,49.93865,-97.20083,Transit
Eastbound Burrows at Avery,49.93844,-97.20043,Transit
Westbound Manitoba at Keewatin West,49.93376,-97.19568,Transit
Westbound Burrows at Weitzel,49.93866,-97.19781,Transit
Eastbound Manitoba at Keewatin West,49.93363,-97.19554,Transit
Eastbound Burrows at Smithurst,49.93844,-97.1972,Transit
Southbound Keewatin at Manitoba,49.93385,-97.19528,Transit
Northbound Dexter at Brophy,49.9407,-97.20053,Transit
Southbound Keewatin at Tyndall,49.93548,-97.19524,Transit
Northbound Keewatin at Manitoba,49.93344,-97.19494,Transit
Northbound Keewatin at Tyndall,49.93516,-97.19492,Transit
Southbound Dexter at Raber,49.94105,-97.20055,Transit
Westbound Manitoba at Keewatin East,49.93304,-97.19467,Transit
Eastbound Manitoba at Keewatin East,49.9329,-97.19455,Transit
Southbound Keewatin at Selkirk,49.9308,-97.19528,Transit
Northbound Keewatin at Selkirk,49.93109,-97.19495,Transit
Southbound Keewatin at Burrows,49.9383,-97.19525,Transit
Westbound Manitoba at Dorset,49.93266,-97.19345,Transit
Northbound Keewatin at Burrows,49.93888,-97.19492,Transit
Westbound Burrows at Keewatin East,49.93865,-97.19465,Transit
Eastbound Burrows at Keewatin East,49.93844,-97.19446,Transit
Eastbound Manitoba at Dorset,49.93232,-97.19273,Transit
Southbound Dorset at Tyndall,49.93679,-97.19291,Transit
Northbound Dorset at Tyndall,49.93696,-97.19264,Transit
Southbound Keewatin at Hekla,49.92828,-97.19528,Transit
Northbound Keewatin at Hekla,49.92843,-97.19494,Transit
Eastbound Kinver at King Edward,49.94448,-97.20606,Transit
Westbound Kinver at Cropo West,49.9446,-97.20548,Transit
Westbound Manitoba at Chudley,49.93189,-97.19107,Transit
Westbound Kinver at Cropo East,49.9446,-97.20262,Transit
Eastbound Kinver at Kairistine,49.94448,-97.20129,Transit
Southbound Dexter at Kinver,49.94423,-97.1996,Transit
Eastbound Manitoba at Chudley,49.93156,-97.19035,Transit
Northbound Dexter at Kinver,49.94429,-97.1994,Transit
Southbound Keewatin at Kinver,49.94268,-97.19528,Transit
Westbound Burrows at Plymouth,49.93787,-97.19007,Transit
Westbound Tyndall at Chudley,49.93515,-97.189,Transit
Eastbound Tyndall at Chudley,49.93493,-97.18873,Transit
Eastbound Burrows at Plymouth,49.9373,-97.18904,Transit
Northbound Plymouth at Burrows,49.9378,-97.18895,Transit
Eastbound Manitoba at Buller,49.93093,-97.18835,Transit
Southbound Buller at Manitoba,49.93111,-97.18816,Transit
Northbound Keewatin at Kinver,49.94448,-97.19495,Transit
Northbound King Edward at Garton,49.94755,-97.2067,Transit
Southbound King Edward at Garton,49.94774,-97.2069,Transit
Southbound Burrows at Tyndall,49.93466,-97.18596,Transit
Westbound Gilbert at Burrows,49.93249,-97.186,Transit
Northbound Burrows at Tyndall,49.93466,-97.18563,Transit
Eastbound Garton at Forest Cove,49.94843,-97.20506,Transit
Eastbound Church at Plymouth East,49.941,-97.18771,Transit
Westbound Church at Plymouth East,49.94112,-97.18769,Transit
Westbound Garton at Belton,49.94855,-97.20535,Transit
Eastbound Burrows at Gilbert,49.93233,-97.18512,Transit
Westbound Burrows at Gilbert,49.93286,-97.18502,Transit
Eastbound Inkster at Keewatin,49.94584,-97.19382,Transit
Northbound Keewatin at Inkster,49.9465,-97.19501,Transit
Southbound Keewatin at Inkster,49.94692,-97.1953,Transit
Westbound Garton at Rose Hill,49.94914,-97.20174,Transit
Eastbound Garton at Rose Hill,49.94916,-97.20145,Transit
Eastbound Church at CPR Arborg,49.94078,-97.18487,Transit
Eastbound Haggart at Groverdale,49.94971,-97.21246,Transit
Westbound Church at CPR Arborg,49.94098,-97.18489,Transit
Westbound Haggart at Groverdale,49.9498,-97.21257,Transit
Westbound Inkster at Plymouth,49.94605,-97.18993,Transit
Eastbound Inkster at Plymouth,49.94584,-97.18948,Transit
Southbound Keewatin at Inkster Garden,49.94876,-97.19533,Transit
Eastbound Church at Hutchings,49.94034,-97.18334,Transit
Northbound Keewatin at Inkster Garden,49.94903,-97.19504,Transit
Westbound Inkster Garden at Keewatin,49.94936,-97.19598,Transit
Eastbound Garton at Inkster Garden,49.95034,-97.19979,Transit
Westbound Inkster Garden at Garton,49.95049,-97.19952,Transit
Eastbound Haggart at Cleveland,49.94972,-97.21816,Transit
Westbound Church at Hutchings,49.94019,-97.1824,Transit
Westbound Garton at Inkster Garden,49.95067,-97.19958,Transit
Westbound Haggart at Cleveland,49.94985,-97.21821,Transit
Westbound Mountain at Sheppard,49.93568,-97.1803,Transit
Eastbound Mountain at Sheppard,49.93553,-97.18026,Transit
Westbound Burrows at Lawrence,49.93056,-97.18036,Transit
Eastbound Inkster at Dunlop,49.94583,-97.18627,Transit
Westbound Mountain at Bentall East,49.93413,-97.17514,Transit
Eastbound Mountain at Bentall East,49.93398,-97.17513,Transit
Westbound Mountain at Bentall,49.9346,-97.17663,Transit
Eastbound Mountain at Bentall,49.93475,-97.17754,Transit
Westbound Mountain at Fife West,49.93356,-97.17335,Transit
Eastbound Mountain at Fife West,49.93341,-97.17332,Transit
Southbound Fife at Mountain,49.93277,-97.17196,Transit
Northbound Fife at Mountain,49.93314,-97.17145,Transit
Southbound Fife at Admiral,49.93419,-97.17086,Transit
Eastbound Church at Bunting,49.93703,-97.173,Transit
Eastbound Mountain at Fife,49.93273,-97.17122,Transit
Northbound Fife at Admiral,49.93432,-97.17055,Transit
Westbound Fife at Fife Loop,49.93293,-97.17091,Transit
Westbound Church at Bunting,49.93705,-97.17261,Transit
Westbound Mountain at Fife,49.93276,-97.17087,Transit
Westbound Church at Milner,49.93809,-97.17584,Transit
Eastbound Church at Milner,49.93808,-97.17626,Transit
Southbound Fife at Redwood,49.93068,-97.17357,Transit
Northbound Fife at Redwood,49.93069,-97.17335,Transit
Southbound Fife at Church,49.93562,-97.16975,Transit
Westbound Church at Fife,49.93623,-97.17005,Transit
Westbound Burrows at Shaughnessy,49.9297,-97.17753,Transit
Eastbound Burrows at Lawrence,49.93012,-97.17961,Transit
Eastbound Burrows at Shaughnessy,49.92926,-97.17675,Transit
Westbound Mountain at McPhillips West,49.93204,-97.1686,Transit
Westbound Church at Sheppard,49.93913,-97.17905,Transit
Southbound Sheppard at Church,49.93903,-97.17968,Transit
Northbound Sheppard at Church,49.93935,-97.17921,Transit
Eastbound Church at Sheppard,49.93925,-97.17986,Transit
Eastbound Mountain at McPhillips West,49.93162,-97.16774,Transit
Eastbound Burrows at McNichol,49.92835,-97.17408,Transit
Westbound Burrows at McNichol,49.9284,-97.17342,Transit
Southbound McPhillips at Mountain,49.93169,-97.16686,Transit
Southbound McPhillips at Boyd,49.9302,-97.16813,Transit
Northbound McPhillips at Mountain,49.93187,-97.16625,Transit
Northbound McPhillips at Boyd,49.9299,-97.16802,Transit
Eastbound Mountain at McPhillips East,49.93137,-97.16637,Transit
Westbound Mountain at McPhillips East,49.9315,-97.16623,Transit
Northbound McPhillips at Machray,49.93477,-97.16375,Transit
Southbound McPhillips at Machray,49.9352,-97.16376,Transit
Eastbound Burrows at McPhillips,49.92705,-97.16999,Transit
Westbound Burrows at McPhillips,49.92717,-97.16961,Transit
Southbound McPhillips at Burrows,49.92714,-97.16932,Transit
Northbound McPhillips at Burrows,49.9272,-97.16891,Transit
Eastbound Burrows at McPhillips,49.9269,-97.16952,Transit
Eastbound Mountain at Radford,49.93052,-97.16376,Transit
Eastbound Inkster at Bunting,49.9419,-97.16941,Transit
Westbound Mountain at Radford,49.93065,-97.16357,Transit
Eastbound Inkster at Milner,49.94271,-97.172,Transit
Westbound Inkster at Bunting,49.94214,-97.1694,Transit
Westbound Inkster at Milner,49.94298,-97.17209,Transit
Eastbound Inkster at Sheppard,49.94377,-97.17532,Transit
Westbound Inkster at Sheppard,49.94403,-97.17537,Transit
Southbound Sheppard at Inkster,49.94432,-97.17561,Transit
Northbound Sheppard at Inkster,49.94438,-97.17534,Transit
Northbound McPhillips at Inkster,49.93843,-97.16054,Transit
Southbound McPhillips at Inkster,49.9387,-97.1607,Transit
Southbound Fife at Mapleglen,49.94261,-97.1654,Transit
Eastbound Inkster at Hutchings,49.94496,-97.17896,Transit
Northbound Fife at Mapleglen,49.94276,-97.16507,Transit
Eastbound Inkster at McPhillips,49.93885,-97.15987,Transit
Westbound Inkster at McPhillips,49.93908,-97.15982,Transit
Eastbound Mapleglen at Manor House,49.94479,-97.16887,Transit
Eastbound Mapleglen at Maberley,49.94372,-97.1655,Transit
Westbound Mapleglen at Marbury,49.94505,-97.16928,Transit
Westbound Inkster at Hutchings,49.94553,-97.17997,Transit
Westbound Mapleglen at Maberley,49.94391,-97.16569,Transit
Westbound Inkster at Wiginton,49.93842,-97.1578,Transit
Eastbound Inkster at Wiginton,49.93806,-97.15741,Transit
Eastbound Inkster at Mandalay,49.94583,-97.18285,Transit
Westbound Mountain at Airlies,49.92896,-97.15831,Transit
Northbound Sheppard at Mapleglen,49.9467,-97.17357,Transit
Westbound Inkster at Mandalay,49.94603,-97.18232,Transit
Eastbound Mountain at Airlies,49.92876,-97.15828,Transit
Southbound Sheppard at Mapleglen,49.9468,-97.17372,Transit
Eastbound Mapleglen at Bender,49.94288,-97.1614,Transit
Westbound Mapleglen at Dobrinsky,49.9431,-97.16147,Transit
Westbound Inkster at Wyatt,49.94604,-97.18587,Transit
Southbound McPhillips at Mapleglen,49.94201,-97.15784,Transit
Eastbound Mapleton at Madrill,49.94826,-97.17709,Transit
Westbound Mapleton at Madrigal,49.94831,-97.1768,Transit
Northbound McPhillips at Mapleglen,49.94194,-97.15744,Transit
Eastbound Mapleton at Rozmus East,49.94876,-97.17884,Transit
Westbound Mapleton at Neville,49.9489,-97.17893,Transit
Westbound Inkster at Airlies,49.93689,-97.15299,Transit
Eastbound Inkster at Airlies,49.9366,-97.15284,Transit
Southbound Mandalay at Mapleton,49.94922,-97.1827,Transit
Eastbound Jefferson at Marbury,49.9485,-97.16568,Transit
Northbound Mandalay at Mapleton,49.9493,-97.18252,Transit
Eastbound Jefferson at Maberley,49.94746,-97.16247,Transit
Westbound Jefferson at Masterton,49.94847,-97.16486,Transit
Westbound Mountain at Sinclair,49.92742,-97.15348,Transit
Westbound Jefferson at Maynard,49.94744,-97.16165,Transit
Eastbound Mountain at Sinclair,49.92717,-97.15333,Transit
Eastbound Jefferson at Watson,49.94621,-97.15852,Transit
Westbound Jefferson at Watson,49.9466,-97.159,Transit
Eastbound Jefferson at Sheppard,49.95022,-97.16894,Transit
Southbound Sheppard at Jefferson,49.95046,-97.16967,Transit
Southbound McPhillips at Jefferson,49.94493,-97.15526,Transit
Eastbound Jefferson at McPhillips West,49.94515,-97.15523,Transit
Westbound Jefferson at Sheppard,49.95093,-97.16936,Transit
Westbound Jefferson at McPhillips West,49.94551,-97.1556,Transit
Northbound McPhillips at Jefferson,49.94491,-97.15482,Transit
Westbound Jefferson at McPhillips East,49.94509,-97.15453,Transit
Eastbound Jefferson at McPhillips East,49.94477,-97.1541,Transit
Southbound Pipeline at Blechner,49.94928,-97.16119,Transit
Southbound Arlington at Mountain,49.92613,-97.1514,Transit
Northbound Arlington at Mountain,49.92679,-97.15065,Transit
Westbound Mountain at Arlington,49.92653,-97.15075,Transit
Northbound Pipeline at Blechner,49.94942,-97.16086,Transit
Southbound Arlington at Church,49.92924,-97.14909,Transit
Eastbound Mountain at Arlington,49.92634,-97.15075,Transit
Eastbound Inkster at Parr,49.93341,-97.14299,Transit
Westbound Inkster at Parr,49.93344,-97.14234,Transit
Eastbound Inkster at Sinclair,49.93477,-97.14723,Transit
Westbound Inkster at Sinclair,49.93499,-97.14716,Transit
Southbound Arlington at Atlantic,49.93257,-97.14645,Transit
Northbound Arlington at Atlantic,49.93234,-97.14636,Transit
Southbound Sinclair at Carruthers,49.93633,-97.14666,Transit
Northbound Sinclair at Dahlia,49.93657,-97.14626,Transit
Northbound Sinclair at Primrose South,49.93812,-97.14504,Transit
Southbound Arlington at Cathedral,49.93105,-97.14763,Transit
Southbound Sinclair at Cherryhill,49.93835,-97.14509,Transit
Northbound Arlington at Cathedral,49.93077,-97.14757,Transit
Eastbound Inkster at McGregor,49.93179,-97.13797,Transit
Westbound Inkster at McGregor,49.93198,-97.13779,Transit
Southbound McGregor at Polson,49.93111,-97.13816,Transit
Northbound McGregor at Lansdowne,49.93245,-97.13686,Transit
Southbound McGregor at Smithfield,49.93514,-97.13505,Transit
Northbound Arlington at Church,49.92901,-97.14899,Transit
Northbound McGregor at Smithfield,49.93535,-97.13461,Transit
Northbound McGregor at Cathedral,49.92833,-97.14003,Transit
Eastbound Jefferson at Teakwood,49.94029,-97.14016,Transit
Southbound Sinclair at Jefferson,49.94093,-97.14309,Transit
Westbound Jefferson at Teakwood,49.9405,-97.14038,Transit
Northbound Sinclair at Jefferson,49.941,-97.14283,Transit
Eastbound Jefferson at Sinclair,49.94121,-97.14304,Transit
Eastbound Inkster at Andrews,49.93075,-97.13471,Transit
Westbound Inkster at Andrews,49.93094,-97.13453,Transit
Westbound Jefferson at Sinclair,49.94141,-97.14323,Transit
Eastbound Jefferson at McKenzie,49.93867,-97.13515,Transit
Southbound McGregor at Machray,49.9272,-97.14118,Transit
Westbound Jefferson at McKenzie,49.93878,-97.13505,Transit
Eastbound Jefferson at Airlies East,49.94214,-97.14593,Transit
Westbound Jefferson at Airlies East,49.94228,-97.14596,Transit
Southbound McGregor at Jefferson,49.93787,-97.13295,Transit
Eastbound Jefferson at McGregor,49.93796,-97.13294,Transit
Westbound Jefferson at McGregor,49.93797,-97.13253,Transit
Northbound McGregor at Jefferson,49.93809,-97.1325,Transit
Westbound Jefferson at Andrews,49.93735,-97.13061,Transit
Eastbound Jefferson at Andrews,49.93698,-97.12988,Transit
Eastbound Jefferson at Tulip,49.94339,-97.14982,Transit
Northbound Sinclair at Forest Park,49.94388,-97.14014,Transit
Eastbound Inkster at Salter,49.92934,-97.13036,Transit
Southbound Sinclair at Forest Park,49.94423,-97.13983,Transit
Westbound Inkster at Salter,49.9295,-97.13009,Transit
Southbound Salter at Inkster,49.92917,-97.13027,Transit
Southbound Salter at Matheson,49.93081,-97.12901,Transit
Westbound Jefferson at Tulip,49.94391,-97.15099,Transit
Northbound Salter at Inkster,49.92954,-97.12968,Transit
Northbound Salter at Matheson,49.93084,-97.12868,Transit
Eastbound Jefferson at Powers,49.93637,-97.128,Transit
Southbound Salter at Bannerman,49.92698,-97.13195,Transit
Northbound McGregor at Hartford,49.94057,-97.13058,Transit
Southbound McGregor at Belmont,49.94074,-97.13074,Transit
Northbound Salter at Bannerman,49.92717,-97.13153,Transit
Westbound Jefferson at Powers,49.93633,-97.12743,Transit
Southbound Salter at Rupertsland,49.93352,-97.12689,Transit
Northbound Salter at Rupertsland,49.93328,-97.12682,Transit
Northbound Salter at Machray,49.92512,-97.1331,Transit
Southbound Sinclair at Lincrest,49.94573,-97.13809,Transit
Eastbound Jefferson at Salter,49.93555,-97.12546,Transit
Northbound Sinclair at Lincrest,49.94586,-97.13778,Transit
Northbound Salter at Jefferson,49.93533,-97.12511,Transit
Southbound Salter at Jefferson,49.93578,-97.12512,Transit
Westbound Jefferson at Salter,49.9355,-97.12488,Transit
Northbound Sinclair at Kingsbury,49.94706,-97.13698,Transit
Southbound McGregor at Kingsbury,49.94349,-97.12861,Transit
Southbound Salter at Hartford,49.93762,-97.12372,Transit
Southbound Sinclair at Kingsbury,49.94729,-97.13715,Transit
Northbound McGregor at Kingsbury,49.94355,-97.12829,Transit
Northbound Salter at Hartford,49.93769,-97.1234,Transit
Northbound McPhillips at Stardust,49.94721,-97.15281,Transit
Westbound Jefferson at Aikins,49.93474,-97.12251,Transit
Eastbound Jefferson at Aikins,49.9346,-97.1225,Transit
Westbound Inkster at Main,49.92778,-97.12469,Transit
Eastbound Inkster at Main,49.92758,-97.12482,Transit
Southbound McPhillips at Stardust,49.94757,-97.15294,Transit
Southbound Main at McAdam,49.9298,-97.123,Transit
Southbound Main at Inkster,49.9277,-97.12419,Transit
Northbound Main at McAdam,49.9299,-97.12248,Transit
Southbound Main at Polson,49.92641,-97.12491,Transit
Westbound Matheson at Main,49.92916,-97.12272,Transit
Northbound Main at Inkster,49.92727,-97.12396,Transit
Southbound Salter at Kilbride,49.93932,-97.12242,Transit
Eastbound Matheson at Main,49.92896,-97.12254,Transit
Northbound Main at Polson,49.9262,-97.12456,Transit
Southbound Main at Jefferson,49.93321,-97.12096,Transit
Northbound Main at Jefferson,49.93307,-97.12061,Transit
Northbound Salter at Semple,49.94001,-97.12157,Transit
Southbound Salter at Burrin,49.94044,-97.12151,Transit
Northbound Sinclair at Leila,49.94932,-97.13587,Transit
Eastbound Leila at Diplomat,49.94809,-97.13139,Transit
Eastbound Leila at Sinclair,49.94959,-97.13604,Transit
Northbound McGregor at Partridge,49.94585,-97.12651,Transit
Eastbound Partridge at McGregor,49.9462,-97.12704,Transit
Westbound Leila at Diplomat,49.94838,-97.13154,Transit
Westbound Leila at Sinclair,49.94965,-97.1355,Transit
Southbound McGregor at Partridge,49.94615,-97.12656,Transit
Northbound Salter at Burrin,49.94092,-97.12088,Transit
Southbound Sinclair at Leila,49.94986,-97.1357,Transit
Southbound McPhillips at Kingsbury,49.95049,-97.15038,Transit
Southbound Main at Hartford,49.93596,-97.11846,Transit
Northbound McGregor at Leila,49.94631,-97.12613,Transit
Westbound Leila at McGregor,49.94674,-97.12677,Transit
Northbound Main at Hartford,49.93594,-97.11806,Transit
Eastbound Leila at Garden Park,49.95118,-97.14093,Transit
Northbound McPhillips at Kingsbury,49.9512,-97.14929,Transit
Westbound Leila at Garden Park,49.95143,-97.14098,Transit
Northbound Watson at Kingsbury South,49.9504,-97.15523,Transit
Southbound Garden City Hub at Garden City Hub (F5),49.95188,-97.1456,Transit
Eastbound Matheson at Cochrane,49.92779,-97.11887,Transit
Southbound Watson at Kingsbury South,49.95031,-97.1558,Transit
Westbound Matheson at Cochrane,49.9279,-97.11878,Transit
Southbound Main at Kilbride,49.93732,-97.11731,Transit
Northbound Garden City Hub at Garden City Hub (FX2),49.95207,-97.14554,Transit
Southbound Garden City Hub at Garden City Hub (38),49.95212,-97.1454,Transit
"Southbound Garden City Hub at Garden City Hub (28, 330, 336)",49.95223,-97.14532,Transit
Northbound Garden City Hub at Garden City Hub (332),49.95223,-97.14541,Transit
Northbound Main at Kilbride,49.93756,-97.11666,Transit
Northbound Main at Burrin,49.93918,-97.11545,Transit
Southbound Main at Burrin,49.93917,-97.11596,Transit
Southbound Main at Partridge,49.94118,-97.1145,Transit
Westbound Matheson at St. Cross,49.92692,-97.11572,Transit
Eastbound Matheson at St. Cross,49.92674,-97.11563,Transit
Southbound Main at Leila,49.9421,-97.11377,Transit
